step,time_s,contact_force_N,crank_rpm
7485,14.972000,417.255392,7.9127
7486,14.974000,416.728095,7.9745
7487,14.976000,416.103685,8.0368
7488,14.978000,415.393829,8.0995
7489,14.980000,414.613006,8.1625
7490,14.982000,413.775872,8.2258
7491,14.984000,412.894714,8.2895
7492,14.986000,411.977616,8.3534
7493,14.988000,411.027852,8.4176
7494,14.990000,410.044594,8.4822
7495,14.992000,409.024597,8.5470
7496,14.994000,407.964068,8.6120
7497,14.996000,406.859966,8.6773
7498,14.998000,405.710400,8.7428
7499,15.000000,404.514371,8.8085
7500,15.002000,403.271365,8.8743
7501,15.004000,401.981105,8.9402
7502,15.006000,400.643474,9.0062
7503,15.008000,399.258494,9.0723
7504,15.010000,397.826300,9.1384
7505,15.012000,396.347117,9.2045
7506,15.014000,394.821242,9.2706
7507,15.016000,393.249022,9.3366
7508,15.018000,391.630850,9.4026
7509,15.020000,389.967152,9.4684
7510,15.022000,388.258378,9.5341
7511,15.024000,386.505005,9.5995
7512,15.026000,384.707527,9.6648
7513,15.028000,382.866456,9.7299
7514,15.030000,380.982319,9.7947
7515,15.032000,379.055655,9.8591
7516,15.034000,377.087018,9.9233
7517,15.036000,375.076971,9.9871
7518,15.038000,373.026090,10.0505
7519,15.040000,370.934960,10.1134
7520,15.042000,368.804173,10.1759
7521,15.044000,366.634331,10.2379
7522,15.046000,364.426044,10.2994
7523,15.048000,362.179926,10.3604
7524,15.050000,359.896599,10.4207
7525,15.052000,357.576687,10.4804
7526,15.054000,355.220820,10.5395
7527,15.056000,352.829629,10.5979
7528,15.058000,350.403749,10.6556
7529,15.060000,347.943814,10.7126
7530,15.062000,345.450458,10.7688
7531,15.064000,342.924315,10.8242
7532,15.066000,340.366017,10.8787
7533,15.068000,337.776194,10.9324
7534,15.070000,335.155472,10.9852
7535,15.072000,332.504472,11.0371
7536,15.074000,329.823812,11.0880
7537,15.076000,327.114103,11.1379
7538,15.078000,324.375951,11.1869
7539,15.080000,321.609953,11.2348
7540,15.082000,318.816700,11.2816
7541,15.084000,315.996775,11.3273
7542,15.086000,313.150751,11.3720
7543,15.088000,310.279194,11.4154
7544,15.090000,307.382659,11.4578
7545,15.092000,304.461691,11.4989
7546,15.094000,301.516826,11.5388
7547,15.096000,298.548589,11.5774
7548,15.098000,295.557494,11.6148
7549,15.100000,292.544054,11.6508
7550,15.102000,289.508777,11.6856
7551,15.104000,286.452161,11.7190
7552,15.106000,283.374695,11.7511
7553,15.108000,280.276857,11.7817
7554,15.110000,277.159108,11.8110
7555,15.112000,274.021896,11.8388
7556,15.114000,270.865654,11.8652
7557,15.116000,267.681347,11.8899
7558,15.118000,263.144568,11.8854
7559,15.120000,249.893982,11.7040
7560,15.122000,218.485835,11.1947
7561,15.124000,219.033159,11.4966
7562,15.126000,217.330867,11.6579
7563,15.128000,216.345250,11.7391
7564,15.130000,215.646059,11.7801
7565,15.132000,214.999015,11.8029
7566,15.134000,214.291688,11.8188
7567,15.136000,210.137707,11.7466
7568,15.138000,200.406934,11.5582
7569,15.140000,200.458069,11.6873
7570,15.142000,199.534936,11.7619
7571,15.144000,198.717487,11.8041
7572,15.146000,197.259313,11.8120
7573,15.148000,187.868956,11.5960
7574,15.150000,187.826433,11.7113
7575,15.152000,186.771171,11.7770
7576,15.154000,185.752088,11.8123
7577,15.156000,184.622292,11.8300
7578,15.158000,178.845223,11.6983
7579,15.160000,177.956733,11.7615
7580,15.162000,176.552161,11.8005
7581,15.164000,175.075609,11.8196
7582,15.166000,172.661630,11.7990
7583,15.168000,169.696231,11.7656
7584,15.170000,167.876558,11.7852
7585,15.172000,165.945265,11.7974
7586,15.174000,163.886785,11.7985
7587,15.176000,161.697735,11.7923
7588,15.178000,159.365652,11.7814
7589,15.180000,156.926266,11.7685
7590,15.182000,154.353352,11.7527
7591,15.184000,151.652917,11.7340
7592,15.186000,148.829478,11.7125
7593,15.188000,145.887970,11.6882
7594,15.190000,142.833628,11.6609
7595,15.192000,139.671824,11.6307
7596,15.194000,136.407981,11.5974
7597,15.196000,133.047531,11.5610
7598,15.198000,129.595904,11.5215
7599,15.200000,126.058505,11.4789
7600,15.202000,122.440711,11.4332
7601,15.204000,118.747854,11.3844
7602,15.206000,114.985211,11.3326
7603,15.208000,111.157990,11.2778
7604,15.210000,107.271320,11.2202
7605,15.212000,103.330240,11.1597
7606,15.214000,99.339691,11.0965
7607,15.216000,95.304514,11.0306
7608,15.218000,91.229442,10.9621
7609,15.220000,87.119104,10.8911
7610,15.222000,82.978020,10.8177
7611,15.224000,78.810614,10.7420
7612,15.226000,74.621211,10.6641
7613,15.228000,70.414049,10.5840
7614,15.230000,66.193287,10.5020
7615,15.232000,61.963013,10.4180
7616,15.234000,57.727259,10.3323
7617,15.236000,53.490007,10.2448
7618,15.238000,49.255208,10.1558
7619,15.240000,45.026791,10.0654
7620,15.242000,40.808675,9.9736
7621,15.244000,36.604790,9.8805
7622,15.246000,32.419098,9.7865
7623,15.248000,28.255655,9.6914
7624,15.250000,24.118564,9.5956
7625,15.252000,20.011975,9.4990
7626,15.254000,15.940062,9.4020
7627,15.256000,11.907005,9.3045
7628,15.258000,8.020902,9.2098
7629,15.260000,4.356967,9.1209
7630,15.262000,0.992366,9.0400
7631,15.264000,0.000000,9.0265
7632,15.266000,0.000000,9.0578
7633,15.268000,0.000000,9.0783
7634,15.270000,0.699613,9.0933
7635,15.272000,1.591625,9.1072
7636,15.274000,2.560856,9.1256
7637,15.276000,3.458613,9.1437
7638,15.278000,4.259647,9.1546
7639,15.280000,4.960647,9.1571
7640,15.282000,5.501208,9.1570
7641,15.284000,5.812888,9.1554
7642,15.286000,5.858421,9.1503
7643,15.288000,5.628995,9.1413
7644,15.290000,5.145364,9.1300
7645,15.292000,4.460608,9.1181
7646,15.294000,3.625058,9.1034
7647,15.296000,2.679384,9.0840
7648,15.298000,1.663854,9.0601
7649,15.300000,0.621734,9.0336
7650,15.302000,0.000000,9.0175
7651,15.304000,0.000000,9.0214
7652,15.306000,0.000000,9.0254
7653,15.308000,0.000000,9.0165
7654,15.310000,0.000000,9.0012
7655,15.312000,0.000336,8.9910
7656,15.314000,0.000000,8.9890
7657,15.316000,0.000000,8.9940
7658,15.318000,0.000000,9.0023
7659,15.320000,0.000000,9.0091
7660,15.322000,0.000000,9.0120
7661,15.324000,0.000000,9.0108
7662,15.326000,0.000000,9.0075
7663,15.328000,0.000000,9.0044
7664,15.330000,0.000000,9.0028
7665,15.332000,0.000000,9.0031
7666,15.334000,0.000000,9.0045
7667,15.336000,0.000000,9.0063
7668,15.338000,0.000000,9.0076
7669,15.340000,0.000000,9.0081
7670,15.342000,0.000000,9.0078
7671,15.344000,0.000000,9.0072
7672,15.346000,0.000000,9.0067
7673,15.348000,0.000000,9.0065
7674,15.350000,0.000000,9.0068
7675,15.352000,0.000000,9.0072
7676,15.354000,0.000000,9.0077
7677,15.356000,0.000000,9.0081
7678,15.358000,0.000000,9.0082
7679,15.360000,0.000000,9.0082
7680,15.362000,0.000000,9.0082
7681,15.364000,0.000000,9.0082
7682,15.366000,0.000000,9.0083
7683,15.368000,0.000000,9.0085
7684,15.370000,0.000000,9.0087
7685,15.372000,0.000000,9.0089
7686,15.374000,0.000000,9.0091
7687,15.376000,0.000000,9.0092
7688,15.378000,0.000000,9.0094
7689,15.380000,0.000000,9.0095
7690,15.382000,0.000000,9.0096
7691,15.384000,0.000000,9.0097
7692,15.386000,0.000000,9.0099
7693,15.388000,0.000000,9.0100
7694,15.390000,0.000000,9.0102
7695,15.392000,0.000000,9.0104
7696,15.394000,0.000000,9.0105
7697,15.396000,0.000000,9.0106
7698,15.398000,0.000000,9.0108
7699,15.400000,0.000000,9.0109
7700,15.402000,0.000000,9.0111
7701,15.404000,0.000000,9.0112
7702,15.406000,0.000000,9.0114
7703,15.408000,0.000000,9.0115
7704,15.410000,0.000000,9.0117
7705,15.412000,0.000000,9.0118
7706,15.414000,0.000000,9.0120
7707,15.416000,0.000000,9.0122
7708,15.418000,0.000000,9.0123
7709,15.420000,0.000000,9.0125
7710,15.422000,0.000000,9.0126
7711,15.424000,0.000000,9.0128
7712,15.426000,0.000000,9.0129
7713,15.428000,0.000000,9.0131
7714,15.430000,0.000000,9.0133
7715,15.432000,0.000000,9.0134
7716,15.434000,0.000000,9.0136
7717,15.436000,0.000000,9.0137
7718,15.438000,0.000000,9.0139
7719,15.440000,0.000000,9.0141
7720,15.442000,0.000000,9.0142
7721,15.444000,0.000000,9.0144
7722,15.446000,0.000000,9.0145
7723,15.448000,0.000000,9.0147
7724,15.450000,0.000000,9.0149
7725,15.452000,0.000000,9.0150
7726,15.454000,0.000000,9.0152
7727,15.456000,0.000000,9.0154
7728,15.458000,0.000000,9.0155
7729,15.460000,0.000000,9.0157
7730,15.462000,0.000000,9.0159
7731,15.464000,0.000000,9.0160
7732,15.466000,0.000000,9.0162
7733,15.468000,0.000000,9.0164
7734,15.470000,0.000000,9.0166
7735,15.472000,0.000000,9.0167
7736,15.474000,0.000000,9.0169
7737,15.476000,0.000000,9.0171
7738,15.478000,0.000000,9.0173
7739,15.480000,0.000000,9.0174
7740,15.482000,0.000000,9.0176
7741,15.484000,0.000000,9.0178
7742,15.486000,0.000000,9.0180
7743,15.488000,0.000000,9.0181
7744,15.490000,0.000000,9.0183
7745,15.492000,0.000000,9.0185
7746,15.494000,0.000000,9.0187
7747,15.496000,0.000000,9.0188
7748,15.498000,0.000000,9.0190
7749,15.500000,0.000000,9.0192
7750,15.502000,0.000000,9.0194
7751,15.504000,0.000000,9.0196
7752,15.506000,0.000000,9.0197
7753,15.508000,0.000000,9.0199
7754,15.510000,0.000000,9.0201
7755,15.512000,0.000000,9.0203
7756,15.514000,0.000000,9.0205
7757,15.516000,0.000000,9.0207
7758,15.518000,0.000000,9.0209
7759,15.520000,0.000000,9.0210
7760,15.522000,0.000000,9.0212
7761,15.524000,0.000000,9.0214
7762,15.526000,0.000000,9.0216
7763,15.528000,0.000000,9.0218
7764,15.530000,0.000000,9.0220
7765,15.532000,0.000000,9.0222
7766,15.534000,0.000000,9.0224
7767,15.536000,0.000000,9.0226
7768,15.538000,0.000000,9.0227
7769,15.540000,0.000000,9.0229
7770,15.542000,0.000000,9.0231
7771,15.544000,0.000000,9.0233
7772,15.546000,0.000000,9.0235
7773,15.548000,0.000000,9.0237
7774,15.550000,0.000000,9.0239
7775,15.552000,0.000000,9.0241
7776,15.554000,0.000000,9.0243
7777,15.556000,0.000000,9.0245
7778,15.558000,0.000000,9.0247
7779,15.560000,0.000000,9.0249
7780,15.562000,0.000000,9.0251
7781,15.564000,0.000000,9.0253
7782,15.566000,0.000000,9.0255
7783,15.568000,0.000000,9.0257
7784,15.570000,0.000000,9.0259
7785,15.572000,0.000000,9.0261
7786,15.574000,0.000000,9.0263
7787,15.576000,0.000000,9.0265
7788,15.578000,0.000000,9.0267
7789,15.580000,0.000000,9.0269
7790,15.582000,0.000000,9.0271
7791,15.584000,0.000000,9.0273
7792,15.586000,0.000000,9.0275
7793,15.588000,0.000000,9.0277
7794,15.590000,0.000000,9.0279
7795,15.592000,0.000000,9.0281
7796,15.594000,0.000000,9.0283
7797,15.596000,0.000000,9.0286
7798,15.598000,0.000000,9.0288
7799,15.600000,0.000000,9.0290
7800,15.602000,0.000000,9.0292
7801,15.604000,0.000000,9.0294
7802,15.606000,0.000000,9.0296
7803,15.608000,0.000000,9.0298
7804,15.610000,0.000000,9.0300
7805,15.612000,0.000000,9.0302
7806,15.614000,0.000000,9.0304
7807,15.616000,0.000000,9.0307
7808,15.618000,0.000000,9.0309
7809,15.620000,0.000000,9.0311
7810,15.622000,0.000000,9.0313
7811,15.624000,0.000000,9.0315
7812,15.626000,0.000000,9.0317
7813,15.628000,0.000000,9.0320
7814,15.630000,0.000000,9.0322
7815,15.632000,0.000000,9.0324
7816,15.634000,0.000000,9.0326
7817,15.636000,0.000000,9.0328
7818,15.638000,0.000000,9.0331
7819,15.640000,0.000000,9.0333
7820,15.642000,0.000000,9.0335
7821,15.644000,0.000000,9.0337
7822,15.646000,0.000000,9.0339
7823,15.648000,0.000000,9.0342
7824,15.650000,0.000000,9.0344
7825,15.652000,0.000000,9.0346
7826,15.654000,0.000000,9.0348
7827,15.656000,0.000000,9.0351
7828,15.658000,0.000000,9.0353
7829,15.660000,0.000000,9.0355
7830,15.662000,0.000000,9.0357
7831,15.664000,0.000000,9.0360
7832,15.666000,0.000000,9.0362
7833,15.668000,0.000000,9.0364
7834,15.670000,0.000000,9.0366
7835,15.672000,0.000000,9.0369
7836,15.674000,0.000000,9.0371
7837,15.676000,0.000000,9.0373
7838,15.678000,0.000000,9.0376
7839,15.680000,0.000000,9.0378
7840,15.682000,0.000000,9.0380
7841,15.684000,0.000000,9.0383
7842,15.686000,0.000000,9.0385
7843,15.688000,0.000000,9.0387
7844,15.690000,0.000000,9.0390
7845,15.692000,0.000000,9.0392
7846,15.694000,0.000000,9.0394
7847,15.696000,0.000000,9.0397
7848,15.698000,0.000000,9.0399
7849,15.700000,0.000000,9.0401
7850,15.702000,0.000000,9.0404
7851,15.704000,0.000000,9.0406
7852,15.706000,0.000000,9.0409
7853,15.708000,0.000000,9.0411
7854,15.710000,0.000000,9.0413
7855,15.712000,0.000000,9.0416
7856,15.714000,0.000000,9.0418
7857,15.716000,0.000000,9.0421
7858,15.718000,0.000000,9.0423
7859,15.720000,0.000000,9.0425
7860,15.722000,0.000000,9.0428
7861,15.724000,0.000000,9.0430
7862,15.726000,0.000000,9.0433
7863,15.728000,0.000000,9.0435
7864,15.730000,0.000000,9.0438
7865,15.732000,0.000000,9.0440
7866,15.734000,0.000000,9.0442
7867,15.736000,0.000000,9.0445
7868,15.738000,0.000000,9.0447
7869,15.740000,0.000000,9.0450
7870,15.742000,0.000000,9.0452
7871,15.744000,0.000000,9.0455
7872,15.746000,0.000000,9.0457
7873,15.748000,0.000000,9.0460
7874,15.750000,0.000000,9.0462
7875,15.752000,0.000000,9.0465
7876,15.754000,0.000000,9.0467
7877,15.756000,0.000000,9.0470
7878,15.758000,0.000000,9.0472
7879,15.760000,0.000000,9.0475
7880,15.762000,0.000000,9.0477
7881,15.764000,0.000000,9.0480
7882,15.766000,0.000000,9.0482
7883,15.768000,0.000000,9.0485
7884,15.770000,0.000000,9.0487
7885,15.772000,0.000000,9.0490
7886,15.774000,0.000000,9.0493
7887,15.776000,0.000000,9.0495
7888,15.778000,0.000000,9.0498
7889,15.780000,0.000000,9.0500
7890,15.782000,0.000000,9.0503
7891,15.784000,0.000000,9.0505
7892,15.786000,0.000000,9.0508
7893,15.788000,0.000000,9.0511
7894,15.790000,0.000000,9.0513
7895,15.792000,0.000000,9.0516
7896,15.794000,0.000000,9.0518
7897,15.796000,0.000000,9.0521
7898,15.798000,0.000000,9.0524
7899,15.800000,0.000000,9.0526
7900,15.802000,0.000000,9.0529
7901,15.804000,0.000000,9.0531
7902,15.806000,0.000000,9.0534
7903,15.808000,0.000000,9.0537
7904,15.810000,0.000000,9.0539
7905,15.812000,0.000000,9.0542
7906,15.814000,0.000000,9.0545
7907,15.816000,0.000000,9.0547
7908,15.818000,0.000000,9.0550
7909,15.820000,0.000000,9.0553
7910,15.822000,0.000000,9.0555
7911,15.824000,0.000000,9.0558
7912,15.826000,0.000000,9.0561
7913,15.828000,0.000000,9.0563
7914,15.830000,0.000000,9.0566
7915,15.832000,0.000000,9.0569
7916,15.834000,0.000000,9.0571
7917,15.836000,0.000000,9.0574
7918,15.838000,0.000000,9.0577
7919,15.840000,0.000000,9.0579
7920,15.842000,0.000000,9.0582
7921,15.844000,0.000000,9.0585
7922,15.846000,0.000000,9.0588
7923,15.848000,0.000000,9.0590
7924,15.850000,0.000000,9.0593
7925,15.852000,0.000000,9.0596
7926,15.854000,0.000000,9.0599
7927,15.856000,0.000000,9.0601
7928,15.858000,0.000000,9.0604
7929,15.860000,0.000000,9.0607
7930,15.862000,0.000000,9.0610
7931,15.864000,0.000000,9.0612
7932,15.866000,0.000000,9.0615
7933,15.868000,0.000000,9.0618
7934,15.870000,0.000000,9.0621
7935,15.872000,0.000000,9.0623
7936,15.874000,0.000000,9.0626
7937,15.876000,0.000000,9.0629
7938,15.878000,0.000000,9.0632
7939,15.880000,0.000000,9.0635
7940,15.882000,0.000000,9.0637
7941,15.884000,0.000000,9.0640
7942,15.886000,0.000000,9.0643
7943,15.888000,0.000000,9.0646
7944,15.890000,0.000000,9.0649
7945,15.892000,0.000000,9.0651
7946,15.894000,0.000000,9.0654
7947,15.896000,0.000000,9.0657
7948,15.898000,0.000000,9.0660
7949,15.900000,0.000000,9.0663
7950,15.902000,0.000000,9.0666
7951,15.904000,0.000000,9.0668
7952,15.906000,0.000000,9.0671
7953,15.908000,0.000000,9.0674
7954,15.910000,0.000000,9.0677
7955,15.912000,0.000000,9.0680
7956,15.914000,0.000000,9.0683
7957,15.916000,0.000000,9.0686
7958,15.918000,0.000000,9.0688
7959,15.920000,0.000000,9.0691
7960,15.922000,0.000000,9.0694
7961,15.924000,0.000000,9.0697
7962,15.926000,0.000000,9.0700
7963,15.928000,0.000000,9.0703
7964,15.930000,0.000000,9.0706
7965,15.932000,0.000000,9.0709
7966,15.934000,0.000000,9.0712
7967,15.936000,0.000000,9.0714
7968,15.938000,0.000000,9.0717
7969,15.940000,0.000000,9.0720
7970,15.942000,0.000000,9.0723
7971,15.944000,0.000000,9.0726
7972,15.946000,0.000000,9.0729
7973,15.948000,0.000000,9.0732
7974,15.950000,0.000000,9.0735
7975,15.952000,0.000000,9.0738
7976,15.954000,0.000000,9.0741
7977,15.956000,0.000000,9.0744
7978,15.958000,0.000000,9.0747
7979,15.960000,0.000000,9.0750
7980,15.962000,0.000000,9.0753
7981,15.964000,0.000000,9.0756
7982,15.966000,0.000000,9.0759
7983,15.968000,0.000000,9.0762
7984,15.970000,0.000000,9.0765
7985,15.972000,0.000000,9.0768
7986,15.974000,0.000000,9.0771
7987,15.976000,0.000000,9.0774
7988,15.978000,0.000000,9.0777
7989,15.980000,0.000000,9.0780
7990,15.982000,0.000000,9.0783
7991,15.984000,0.000000,9.0786
7992,15.986000,0.000000,9.0789
7993,15.988000,0.000000,9.0792
7994,15.990000,0.000000,9.0795
7995,15.992000,0.000000,9.0798
7996,15.994000,0.000000,9.0801
7997,15.996000,0.000000,9.0804
7998,15.998000,0.000000,9.0807
7999,16.000000,0.000000,9.0810
8000,16.002000,0.000000,9.0813
8001,16.004000,0.000000,9.0816
8002,16.006000,0.000000,9.0819
8003,16.008000,0.000000,9.0822
8004,16.010000,0.000000,9.0825
8005,16.012000,0.000000,9.0828
8006,16.014000,0.000000,9.0831
8007,16.016000,0.000000,9.0834
8008,16.018000,0.000000,9.0837
8009,16.020000,0.000000,9.0840
8010,16.022000,0.000000,9.0843
8011,16.024000,0.000000,9.0846
8012,16.026000,0.000000,9.0849
8013,16.028000,0.000000,9.0852
8014,16.030000,0.000000,9.0856
8015,16.032000,0.000000,9.0859
8016,16.034000,0.000000,9.0862
8017,16.036000,0.000000,9.0865
8018,16.038000,0.000000,9.0868
8019,16.040000,0.000000,9.0871
8020,16.042000,0.000000,9.0874
8021,16.044000,0.000000,9.0877
8022,16.046000,0.000000,9.0880
8023,16.048000,0.000000,9.0883
8024,16.050000,0.000000,9.0887
8025,16.052000,0.000000,9.0890
8026,16.054000,0.000000,9.0893
8027,16.056000,0.000000,9.0896
8028,16.058000,0.000000,9.0899
8029,16.060000,0.000000,9.0902
8030,16.062000,0.000000,9.0905
8031,16.064000,0.000000,9.0908
8032,16.066000,0.000000,9.0912
8033,16.068000,0.000000,9.0915
8034,16.070000,0.000000,9.0918
8035,16.072000,0.000000,9.0921
8036,16.074000,0.000000,9.0924
8037,16.076000,0.000000,9.0927
8038,16.078000,0.000000,9.0931
8039,16.080000,0.000000,9.0934
8040,16.082000,0.000000,9.0937
8041,16.084000,0.000000,9.0940
8042,16.086000,0.000000,9.0943
8043,16.088000,0.000000,9.0946
8044,16.090000,0.000000,9.0950
8045,16.092000,0.000000,9.0953
8046,16.094000,0.000000,9.0956
8047,16.096000,0.000000,9.0959
8048,16.098000,0.000000,9.0962
8049,16.100000,0.000000,9.0966
8050,16.102000,0.000000,9.0969
8051,16.104000,0.000000,9.0972
8052,16.106000,0.000000,9.0975
8053,16.108000,0.000000,9.0978
8054,16.110000,0.000000,9.0982
8055,16.112000,0.000000,9.0985
8056,16.114000,0.000000,9.0988
8057,16.116000,0.000000,9.0991
8058,16.118000,0.000000,9.0994
8059,16.120000,0.000000,9.0998
8060,16.122000,0.000000,9.1001
8061,16.124000,0.000000,9.1004
8062,16.126000,0.000000,9.1007
8063,16.128000,0.000000,9.1011
8064,16.130000,0.000000,9.1014
8065,16.132000,0.000000,9.1017
8066,16.134000,0.000000,9.1020
8067,16.136000,0.000000,9.1023
8068,16.138000,0.000000,9.1027
8069,16.140000,0.000000,9.1030
8070,16.142000,0.000000,9.1033
8071,16.144000,0.000000,9.1036
8072,16.146000,0.000000,9.1040
8073,16.148000,0.000000,9.1043
8074,16.150000,0.000000,9.1046
8075,16.152000,0.000000,9.1050
8076,16.154000,0.000000,9.1053
8077,16.156000,0.000000,9.1056
8078,16.158000,0.000000,9.1059
8079,16.160000,0.000000,9.1063
8080,16.162000,0.000000,9.1066
8081,16.164000,0.000000,9.1069
8082,16.166000,0.000000,9.1072
8083,16.168000,0.000000,9.1076
8084,16.170000,0.000000,9.1079
8085,16.172000,0.000000,9.1082
8086,16.174000,0.000000,9.1086
8087,16.176000,0.000000,9.1089
8088,16.178000,0.000000,9.1092
8089,16.180000,0.000000,9.1095
8090,16.182000,0.000000,9.1099
8091,16.184000,0.000000,9.1102
8092,16.186000,0.000000,9.1105
8093,16.188000,0.000000,9.1109
8094,16.190000,0.000000,9.1112
8095,16.192000,0.000000,9.1115
8096,16.194000,0.000000,9.1119
8097,16.196000,0.000000,9.1122
8098,16.198000,0.000000,9.1125
8099,16.200000,0.000000,9.1129
8100,16.202000,0.000000,9.1132
8101,16.204000,0.000000,9.1135
8102,16.206000,0.000000,9.1139
8103,16.208000,0.000000,9.1142
8104,16.210000,0.000000,9.1145
8105,16.212000,0.000000,9.1149
8106,16.214000,0.000000,9.1152
8107,16.216000,0.000000,9.1155
8108,16.218000,0.000000,9.1159
8109,16.220000,0.000000,9.1162
8110,16.222000,0.000000,9.1165
8111,16.224000,0.000000,9.1169
8112,16.226000,0.000000,9.1172
8113,16.228000,0.000000,9.1175
8114,16.230000,0.000000,9.1179
8115,16.232000,0.000000,9.1182
8116,16.234000,0.000000,9.1185
8117,16.236000,0.000000,9.1189
8118,16.238000,0.000000,9.1192
8119,16.240000,0.000000,9.1195
8120,16.242000,0.000000,9.1199
8121,16.244000,0.000000,9.1202
8122,16.246000,0.000000,9.1205
8123,16.248000,0.000000,9.1209
8124,16.250000,0.000000,9.1212
8125,16.252000,0.000000,9.1216
8126,16.254000,0.000000,9.1219
8127,16.256000,0.000000,9.1222
8128,16.258000,0.000000,9.1226
8129,16.260000,0.000000,9.1229
8130,16.262000,0.000000,9.1232
8131,16.264000,0.000000,9.1236
8132,16.266000,0.000000,9.1239
8133,16.268000,0.000000,9.1243
8134,16.270000,0.000000,9.1246
8135,16.272000,0.000000,9.1249
8136,16.274000,0.000000,9.1253
8137,16.276000,0.000000,9.1256
8138,16.278000,0.000000,9.1260
8139,16.280000,0.000000,9.1263
8140,16.282000,0.000000,9.1266
8141,16.284000,0.000000,9.1270
8142,16.286000,0.000000,9.1273
8143,16.288000,0.000000,9.1277
8144,16.290000,0.000000,9.1280
8145,16.292000,0.000000,9.1283
8146,16.294000,0.000000,9.1287
8147,16.296000,0.000000,9.1290
8148,16.298000,0.000000,9.1294
8149,16.300000,0.000000,9.1297
8150,16.302000,0.000000,9.1300
8151,16.304000,0.000000,9.1304
8152,16.306000,0.000000,9.1307
8153,16.308000,0.000000,9.1311
8154,16.310000,0.000000,9.1314
8155,16.312000,0.000000,9.1317
8156,16.314000,0.000000,9.1321
8157,16.316000,0.000000,9.1324
8158,16.318000,0.000000,9.1328
8159,16.320000,0.000000,9.1331
8160,16.322000,0.000000,9.1335
8161,16.324000,0.000000,9.1338
8162,16.326000,0.000000,9.1341
8163,16.328000,0.000000,9.1345
8164,16.330000,0.000000,9.1348
8165,16.332000,0.000000,9.1352
8166,16.334000,0.000000,9.1355
8167,16.336000,0.000000,9.1359
8168,16.338000,0.000000,9.1362
8169,16.340000,0.000000,9.1365
8170,16.342000,0.000000,9.1369
8171,16.344000,0.000000,9.1372
8172,16.346000,0.000000,9.1376
8173,16.348000,0.000000,9.1379
8174,16.350000,0.000000,9.1383
8175,16.352000,0.000000,9.1386
8176,16.354000,0.000000,9.1390
8177,16.356000,0.000000,9.1393
8178,16.358000,0.000000,9.1396
8179,16.360000,0.000000,9.1400
8180,16.362000,0.000000,9.1403
8181,16.364000,0.000000,9.1407
8182,16.366000,0.000000,9.1410
8183,16.368000,0.000000,9.1414
8184,16.370000,0.000000,9.1417
8185,16.372000,0.000000,9.1421
8186,16.374000,0.000000,9.1424
8187,16.376000,0.000000,9.1427
8188,16.378000,0.000000,9.1431
8189,16.380000,0.000000,9.1434
8190,16.382000,0.000000,9.1438
8191,16.384000,0.000000,9.1441
8192,16.386000,0.000000,9.1445
8193,16.388000,0.000000,9.1448
8194,16.390000,0.000000,9.1452
8195,16.392000,0.000000,9.1455
8196,16.394000,0.000000,9.1459
8197,16.396000,0.000000,9.1462
8198,16.398000,0.000000,9.1465
8199,16.400000,0.000000,9.1469
8200,16.402000,0.000000,9.1472
8201,16.404000,0.000000,9.1476
8202,16.406000,0.000000,9.1479
8203,16.408000,0.000000,9.1483
8204,16.410000,0.000000,9.1486
8205,16.412000,0.000000,9.1490
8206,16.414000,0.000000,9.1493
8207,16.416000,0.000000,9.1497
8208,16.418000,0.000000,9.1500
8209,16.420000,0.000000,9.1504
8210,16.422000,0.000000,9.1507
8211,16.424000,0.000000,9.1511
8212,16.426000,0.000000,9.1514
8213,16.428000,0.000000,9.1517
8214,16.430000,0.000000,9.1521
8215,16.432000,0.000000,9.1524
8216,16.434000,0.000000,9.1528
8217,16.436000,0.000000,9.1531
8218,16.438000,0.000000,9.1535
8219,16.440000,0.000000,9.1538
8220,16.442000,0.000000,9.1542
8221,16.444000,0.000000,9.1545
8222,16.446000,0.000000,9.1549
8223,16.448000,0.000000,9.1552
8224,16.450000,0.000000,9.1556
8225,16.452000,0.000000,9.1559
8226,16.454000,0.000000,9.1563
8227,16.456000,0.000000,9.1566
8228,16.458000,0.000000,9.1570
8229,16.460000,0.000000,9.1573
8230,16.462000,0.000000,9.1577
8231,16.464000,0.000000,9.1580
8232,16.466000,0.000000,9.1583
8233,16.468000,0.000000,9.1587
8234,16.470000,0.000000,9.1590
8235,16.472000,0.000000,9.1594
8236,16.474000,0.000000,9.1597
8237,16.476000,0.000000,9.1601
8238,16.478000,0.000000,9.1604
8239,16.480000,0.000000,9.1608
8240,16.482000,0.000000,9.1611
8241,16.484000,0.000000,9.1615
8242,16.486000,0.000000,9.1618
8243,16.488000,0.000000,9.1622
8244,16.490000,0.000000,9.1625
8245,16.492000,0.000000,9.1629
8246,16.494000,0.000000,9.1632
8247,16.496000,0.000000,9.1636
8248,16.498000,0.000000,9.1639
8249,16.500000,0.000000,9.1643
8250,16.502000,0.000000,9.1646
8251,16.504000,0.000000,9.1649
8252,16.506000,0.000000,9.1653
8253,16.508000,0.000000,9.1656
8254,16.510000,0.000000,9.1660
8255,16.512000,0.000000,9.1663
8256,16.514000,0.000000,9.1667
8257,16.516000,0.000000,9.1670
8258,16.518000,0.000000,9.1674
8259,16.520000,0.000000,9.1677
8260,16.522000,0.000000,9.1681
